item_date,order_date,order_id,order_item_id,user_id,status,sale_price,cost,brand,category,department,product_name,gender,country,state,city
2023-05-08,2023-05-08,52127,75322,41680,Processing,44.9900016784668,17.951010679093898,Mommy Paradise,Maternity,Women,Mommy Paradise Maternity Set 4880,F,France,Grand Est,Nancy
2023-05-08,2023-05-08,89327,129472,71350,Shipped,86.0,47.47200009226799,The Cat's Pajamas,Sleep & Lounge,Women,The Cat's Pajamas Cupcake Women's Cotton Pajama as seen on 30 Rock,F,France,Auvergne-Rhône-Alpes,Yzeure
2023-05-09,2023-05-09,86177,124956,68856,Processing,40.599998474121087,23.304399087241293,Coquette,Intimates,Women,Lace Bra Garter Thong Black Med Hng,F,France,Pays de la Loire,Cherré-Au
2023-05-10,2023-05-10,92545,134131,73938,Shipped,15.899999618530272,9.36509979995489,Anna-Kaci,Leggings,Women,Anna-Kaci S/M Fit White Slim Body Hugging Leggings w Black Contrast Polka Dots,F,France,Pays de la Loire,Nantes
2023-05-11,2023-05-11,106888,154929,85454,Complete,140.0,69.859999716281891,Roxy,Outerwear & Coats,Women,Roxy SNOW Women's Prairie,F,France,Bretagne,Nivillac
2023-05-12,2023-05-12,63232,91528,50538,Returned,14.760000228881836,6.5682000925049184,Allegra K,Dresses,Women,Allegra K Woman Dolman Sleeve Side Shirr Blouse + Tank Dress Black L,F,France,Île-de-France,Paris
2023-05-13,2023-05-13,79065,114565,63176,Processing,23.6299991607666,10.137269629053325,J.America,Fashion Hoodies & Sweatshirts,Women,J.America 8153 Ladies' Â¾ Sleeve Hooded Slub Tee,F,France,Île-de-France,Saint-Maur-des-Fossés
2023-05-13,2023-05-13,110314,159870,88156,Returned,42.9900016784668,21.580980846674159,Levi's,Plus,Women,Levi Women's Plus Size Flare Jean,F,France,Provence-Alpes-Côte d'Azur,Nice
2023-05-14,2023-05-14,92504,134059,73905,Complete,38.0,18.164000004529957,Flexees,Plus,Women,Flexees Women's Instant Slimmer Firm Control Waistnipper #6868,F,France,Hauts-de-France,Maubeuge
2023-05-15,2023-05-15,34011,49179,27303,Returned,24.989999771118164,14.094359842144287,Carhartt,Tops & Tees,Women,Carhartt Women's Scrubs Long Sleeve Performance Tee,F,France,Nouvelle-Aquitaine,Agen
2023-05-15,2023-05-15,123736,179284,98908,Processing,78.0,36.893999945372336,Silver Jeans,Shorts,Women,Silver Jeans Juniors Plus-Size Suki Surplus Short,F,France,Île-de-France,Vaux-le-Pénil
2023-05-17,2023-05-17,48872,70552,39072,Shipped,39.9900016784668,25.553611164308489,Casual Moments,Sleep & Lounge,Women,Casual Moments Women's Shawl Collar Wrap Bathrobe,F,France,Hauts-de-France,Sin-le-Noble
2023-05-17,2023-05-17,48872,70553,39072,Shipped,58.0,30.333999894559383,Red Dot,Tops & Tees,Women,Red Dot Women's Cowl Neck Top,F,France,Hauts-de-France,Sin-le-Noble
2023-05-17,2023-05-18,82307,119291,65796,Returned,119.0,49.980000212788575,Ulla Popken,Blazers & Jackets,Women,Ulla Popken Plus Size Mosaic Burnout Silk Velvet Tunic,F,France,Provence-Alpes-Côte d'Azur,Hyères
2023-05-17,2023-05-18,102731,148987,82129,Cancelled,14.0,5.4599999822676173,Echomerx,Accessories,Women,Layered Circle Infinity Scarf,F,France,Île-de-France,Paris
2023-05-20,2023-05-20,80291,116364,64196,Shipped,29.0,12.353999972343445,Sugar Free Sox,Socks & Hosiery,Women,Ladies White Socks : 3 Pack Diabetic Socks size 9-11,F,France,Bretagne,Campénéac
2023-05-21,2023-05-21,58679,84881,46937,Shipped,50.0,28.750000055879354,Arianne,Intimates,Women,Arianne Women's Victoria Camisole,F,France,Grand Est,Berstett
2023-05-21,2023-05-19,117502,170217,93892,Complete,48.319999694824219,23.386879815573693,Three Dots,Pants & Capris,Women,Three Dots Red Women's Slim Pant,F,France,Île-de-France,Joinville-le-Pont
2023-05-22,2023-05-22,41907,60490,33639,Complete,39.9900016784668,21.634590878851562,Alexander Del Rossa,Intimates,Women,Classic 100% Silk Chemise Nightgown,F,France,Île-de-France,Villeneuve-le-Roi
2023-05-22,2023-05-22,51457,74343,41135,Complete,81.569999694824219,29.202060119258761,Jack,Blazers & Jackets,Women,Jack Women's Cadence Jacket,F,France,Île-de-France,Gentilly
2023-05-22,2023-05-20,108628,157426,86859,Complete,77.970001220703125,45.924330549364974,7 For All Mankind,Jeans,Women,7 For All Mankind Women's The Slim Straight Jean in Clean White,F,France,Île-de-France,Vitry-sur-Seine
2023-05-23,2023-05-23,16410,23683,13251,Processing,24.8799991607666,11.56919969873428,LAT Sportswear,Active,Women,LAT Ladies French Terry V-Neck Pullover - WHITE - S,F,France,Île-de-France,Paris
2023-05-23,2023-05-20,108628,157425,86859,Complete,16.5,8.34899998549372,Vanity Fair,Intimates,Women,Vanity Fair Women's Lollipop Leg Band Brief 3 Pack,F,France,Île-de-France,Vitry-sur-Seine
2023-05-23,2023-05-19,117502,170218,93892,Complete,172.0,90.299999903887525,Joe's Jeans,Jeans,Women,Joe's Women's Cigarette Jean,F,France,Île-de-France,Joinville-le-Pont
2023-05-25,2023-05-25,22023,31764,17759,Shipped,14.0,7.4059999899473041,Frederick's of Hollywood,Intimates,Women,Frederick's of Hollywood Scallop Lace-Top Thigh High Womens,F,France,Grand Est,Brumath
2023-05-26,2023-05-26,5442,7799,4435,Shipped,34.389999389648438,15.785009744958728,Leading Lady,Maternity,Women,Leading Lady Baby Sees It Cotton Spandex Nursing Softcup #423,F,France,Auvergne-Rhône-Alpes,Oyonnax
2023-05-28,2023-05-28,55925,80875,44726,Shipped,62.0,29.822000153362751,LaborLooks,Maternity,Women,LaborLooks Maternity Hospital Gown Hazel,F,France,Auvergne-Rhône-Alpes,Lyon
2023-05-29,2023-05-29,65707,95213,52526,Cancelled,110.38999938964844,49.233939778776318,True Religion,Fashion Hoodies & Sweatshirts,Women,True Religion Women's Studded Hoodie,F,France,Auvergne-Rhône-Alpes,Revel
2023-05-30,2023-05-30,7281,10460,5866,Shipped,279.95001220703125,125.97750528458504,Outdoor Research,Outerwear & Coats,Women,Outdoor Research Women's Igneo Jacket,F,France,Nouvelle-Aquitaine,Tonneins
2023-06-04,2023-06-04,61370,88802,49058,Complete,24.950000762939453,10.703550269302724,JiMarti,Accessories,Women,JiMarti JM63 Sport Wrap Sunglasses for Cycling Running Fishing Golf TR90 Frame,F,France,Provence-Alpes-Côte d'Azur,Marseille
2023-06-10,2023-06-09,93560,135583,74817,Complete,68.55999755859375,37.502318681918382,BiFlex Intimates Group,Intimates,Women,Back Support Cleavage Enhancing Slip Overbra Shapewear Overbra 4603,F,France,Pays de la Loire,Guérande
2023-06-11,2023-06-11,12342,17776,10033,Complete,228.0,84.815999463200569,Kate Spade,Accessories,Women,Kate Spade New York Gold Coast-Lacey Wallet,F,France,Occitanie,Sainte-Anastasie
2023-06-11,2023-06-09,93560,135584,74817,Complete,48.0,20.20800008811057,UjENA,Swim,Women,Body Shaper Bikini Bottom Only,F,France,Pays de la Loire,Guérande
2023-06-12,2023-06-12,53301,77036,42626,Shipped,25.5,12.775500004179776,Jockey,Intimates,Women,ComfiesÂ® Cotton Brief -3 Pack,F,France,Auvergne-Rhône-Alpes,Péron
2023-06-12,2023-06-09,93560,135586,74817,Complete,54.0,30.834000024944544,Carnival,Intimates,Women,Carnival Womens Backless Tux Longline Bra,F,France,Pays de la Loire,Guérande
2023-06-13,2023-06-12,53301,77037,42626,Shipped,28.0,14.39199995994568,Out of Print,Tops & Tees,Women,Out of Print Great Gatsby Book Women's Vintage Inspired T-Shirt,F,France,Auvergne-Rhône-Alpes,Péron
2023-06-13,2023-06-09,93560,135585,74817,Complete,69.9000015258789,39.912900903566175,MariaE,Intimates,Women,Fajas Colombianas post surgery post partum on Powernet high compression - Beige - Medium,F,France,Pays de la Loire,Guérande
2023-06-14,2023-06-14,52368,75673,41887,Shipped,32.0,19.167999982833862,Champion,Tops & Tees,Women,Champion Women's Sweetheart Compression,F,France,Normandie,Eu
2023-06-15,2023-06-15,100573,145877,80412,Shipped,35.0,19.879999933764335,Warner's,Intimates,Women,Warner's Womens This is Not A Bra Strapless Bra,F,France,Bourgogne-Franche-Comté,Besançon
2023-06-15,2023-06-15,121085,175468,96782,Shipped,38.0,15.503999957814813,American Apparel,Skirts,Women,American Apparel Stripe Full Woven Skirt,F,France,Île-de-France,Neuilly-Plaisance
2023-06-16,2023-06-15,51040,73695,40808,Shipped,15.300000190734863,9.01170007905662,Bella,Tops & Tees,Women,Bella Ladies 6.5 oz. Cotton/Spandex Camisole - WHITE - S,F,France,Auvergne-Rhône-Alpes,Courtenay
2023-06-16,2023-06-16,88802,128727,70927,Shipped,247.5,108.15749974921346,Maison Scotch,Outerwear & Coats,Women,Maison Scotch Women's Long Wool Feminine Coat with Leather Details,F,France,Île-de-France,Paris
2023-06-17,2023-06-15,51040,73694,40808,Shipped,18.840000152587887,8.6098801124048219,Spicy Spot,Swim,Women,SpicySpot Sexy Open Front Halter Top Monokini,F,France,Auvergne-Rhône-Alpes,Courtenay
2023-06-19,2023-06-19,19158,27661,15502,Shipped,15.159999847412108,8.1105999206244945,Dorfman Pacific,Plus,Women,Dorfman Pacific Womens Cloche Hat,F,France,Île-de-France,Paris
2023-06-20,2023-06-20,120511,174612,96304,Complete,19.5,10.022999972105026,G by GUESS,Tops & Tees,Women,G by GUESS Betsy Block Tee,F,France,Île-de-France,Louvres
2023-06-21,2023-06-19,19158,27660,15502,Shipped,49.979999542236328,20.641739842968285,Motherhood Maternity,Maternity,Women,Motherhood Maternity: 1 Button Closure Fleece Maternity Jacket,F,France,Île-de-France,Paris
2023-06-21,2023-06-21,35486,51274,28534,Processing,52.25,20.429750137031078,Girls4Sport,Swim,Women,Relaxed Boardshort Mid-Length,F,France,Occitanie,Millau
2023-06-22,2023-06-22,2594,3719,2085,Shipped,41.9900016784668,20.071220807312727,Alfred Dunner,Sweaters,Women,Alfred Dunner Lake Geneva Fairisle Chenille Sweater,F,France,Provence-Alpes-Côte d'Azur,Toulon
2023-06-22,2023-06-22,8547,12290,6901,Processing,98.0,48.70599976927042,MAXSTUDIO,Sweaters,Women,MAXSTUDIO 16gg CASHMERE and SILK TURTLENECK,F,France,Île-de-France,Garges-lès-Gonesse
2023-06-22,2023-06-22,85423,123848,68260,Shipped,22.950000762939453,11.612700365870444,Vx Intimate Inc,Intimates,Women,Microfiber Knit Camisole w/ Elegant Lace Hem,F,France,Grand Est,Kingersheim
2023-06-22,2023-06-22,98590,142996,78872,Returned,125.0,50.249999825609848,Velvet,Skirts,Women,Velvet by Graham and Spencer Eve Sequin Pencil Skirt,F,France,Occitanie,Saint-Gaudens
2023-06-22,2023-06-20,120511,174613,96304,Complete,10.140000343322754,3.9546001588270081,Allegra K,Blazers & Jackets,Women,Allegra K Woman Solid Color Long Sleeve Stretchy Casual Blazer Coat White XS,F,France,Île-de-France,Louvres
2023-06-23,2023-06-22,8547,12289,6901,Processing,79.510002136230483,39.198431110031606,Silver Jeans,Jeans,Women,Silver Jeans Women's Frances 22 Flare Leg Jean,F,France,Île-de-France,Garges-lès-Gonesse
2023-06-23,2023-06-19,19158,27658,15502,Shipped,29.989999771118164,13.045649916077403,HoodieBuddie,Fashion Hoodies & Sweatshirts,Women,Hoodie Buddie Waffle Knit Pullover Sweatshirt MP3 Earbuds Black,F,France,Île-de-France,Paris
2023-06-23,2023-06-19,19158,27659,15502,Shipped,24.989999771118164,9.2712899917951219,Russell Athletic,Active,Women,Pro-CottonÂ® Fleece Full Zip Hood,F,France,Île-de-France,Paris
2023-06-24,2023-06-24,78329,113493,62584,Complete,40.0,18.040000051259995,Champion,Active,Women,Champion Women's Shape Long Top,F,France,Provence-Alpes-Côte d'Azur,Nice
2023-06-25,2023-06-25,19769,28559,15979,Complete,147.1300048828125,89.4550432438972,Tahari,Suits,Women,TAHARI ASL Cap Sleeve 2PC Jacket/Skirt Suit,F,France,Île-de-France,Courbevoie
2023-06-25,2023-06-22,98590,142997,78872,Returned,122.59999847412108,44.258599852898712,Jones New York,Blazers & Jackets,Women,Jones New York Women's 2 Button Jacket,F,France,Occitanie,Saint-Gaudens
2023-06-25,2023-06-25,106875,154906,85442,Shipped,48.0,21.408000111579891,Natori,Active,Women,Natori Women's Sport Underwire Sport Bra,F,France,Nouvelle-Aquitaine,Marmande
2023-06-25,2023-06-24,113055,163839,90333,Processing,52.25,20.429750137031078,Girls4Sport,Swim,Women,Relaxed Boardshort Mid-Length,F,France,Île-de-France,Choisy-le-Roi
2023-06-26,2023-06-22,8547,12288,6901,Processing,42.0,18.270000061020252,Carve Designs,Swim,Women,Carve Designs Women's Catalina Bikini Bottom,F,France,Île-de-France,Garges-lès-Gonesse
2023-06-26,2023-06-26,81360,117930,65033,Processing,49.950000762939446,23.826150454728307,Medela,Maternity,Women,Medela Sleep Bra,F,France,Île-de-France,Aubergenville
2023-06-26,2023-06-22,98590,142998,78872,Returned,39.950000762939446,20.8938503635969,e.vil,Jumpsuits & Rompers,Women,e.vil French Terry Jumper Embellished with crystals Neon Peace Sign Navy Blue Size XSS,F,France,Occitanie,Saint-Gaudens
2023-06-27,2023-06-27,46040,66504,36877,Complete,8.9899997711181641,5.286119877875894,Yelete,Leggings,Women,Seamless Black Leggings,F,France,Pays de la Loire,Saint-Hilaire-de-Riez
2023-06-27,2023-06-24,113055,163838,90333,Processing,27.899999618530277,16.126199720475078,Lee,Jeans,Women,Lee Women's Plus-Size Classic Fit Holly Straight Leg Jean,F,France,Île-de-France,Choisy-le-Roi
2023-06-27,2023-06-24,113055,163840,90333,Processing,118.0,52.509999925270677,Calvin Klein,Dresses,Women,Calvin Klein Women's Printed Dress,F,France,Île-de-France,Choisy-le-Roi
2023-06-27,2023-06-27,115359,167155,92206,Processing,64.0,33.151999950408936,JAG Jeans,Jeans,Women,Peri Straight in Black by Jag Jeans,F,France,Auvergne-Rhône-Alpes,Gaillard
2023-06-28,2023-06-27,39060,56425,31417,Shipped,15.949999809265137,7.5124499234735964,SmartWool,Plus,Women,Smartwool NEW Men's PhD Outdoor Ultra Light Micro with ReliaWool,F,France,Bretagne,Plounéventer
2023-06-28,2023-06-28,106498,154374,85142,Complete,50.119998931884766,23.857119481121305,London Times,Dresses,Women,London Times Women's Printed Matte Shutter Tuck Dress,F,France,Grand Est,Pont-à-Mousson
2023-06-29,2023-06-27,39060,56426,31417,Shipped,25.0,15.775000024586916,Casual Moments,Sleep & Lounge,Women,Casual Moments Women's Quilted Wrap Robe,F,France,Bretagne,Plounéventer
2023-06-29,2023-06-27,46040,66503,36877,Complete,32.0,16.319999992847443,Wrangler,Jeans,Women,Wrangler Women's As Real as Wrangler Classic Fit Boot Cut Jean,F,France,Pays de la Loire,Saint-Hilaire-de-Riez
2023-06-29,2023-06-27,53997,78045,43170,Processing,75.0,37.64999988488853,La Fee Verte,Intimates,Women,La Fee Verte Silk Camisole Cream,F,France,Auvergne-Rhône-Alpes,Bressolles
2023-06-30,2023-06-28,39232,56664,31545,Processing,34.150001525878906,17.382350763441622,Flexees,Intimates,Women,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,F,France,Île-de-France,Rueil-Malmaison
2023-06-30,2023-06-27,53997,78046,43170,Processing,149.97000122070312,63.137370527324379,Sutton Studio,Sweaters,Women,Sutton Studio Women's Reversible Cashmere Vest Plus,F,France,Auvergne-Rhône-Alpes,Bressolles
2023-06-30,2023-06-30,58308,84353,46648,Complete,11.090000152587892,5.345380082140565,Allegra K,Dresses,Women,Allegra K Ladies Scoop Neck Long Sleeve Sexy Leopard Prints Textured Mini Dress Black XS,F,France,Île-de-France,Cergy
2023-06-30,2023-06-29,112812,163493,90132,Cancelled,9.5399999618530273,5.7907799486976863,Allegra K,Tops & Tees,Women,Allegra K Portrait Print Scoop Neck Short Sleeve Tunic Shirt for Ladies,F,France,Île-de-France,Versailles
2023-06-30,2023-06-29,112812,163494,90132,Cancelled,17.989999771118164,7.96956988131471,Kikit,Sweaters,Women,KIKIT Missy Satin Trim Cardigan,F,France,Île-de-France,Versailles
2023-06-30,2023-06-30,120499,174591,96292,Complete,29.989999771118164,13.195599939511716,Western Express,Fashion Hoodies & Sweatshirts,Women,HOODIE - Horses - BLACK - LARGE,F,France,Île-de-France,Rueil-Malmaison
2023-07-01,2023-06-28,39232,56663,31545,Processing,29.950000762939453,13.118100364515186,adidas,Active,Women,Adidas Womens Lightweight Trefoil Track Jacket,F,France,Île-de-France,Rueil-Malmaison
2023-07-02,2023-06-28,39232,56665,31545,Processing,9.9899997711181641,4.1858098831088846,Ed Hardy,Socks & Hosiery,Women,Ed Hardy Women Dedicated Knee High Sock,F,France,Île-de-France,Rueil-Malmaison
2023-07-02,2023-07-02,82963,120255,66322,Cancelled,24.479999542236328,9.76751982245922,Allegra K,Maternity,Women,Allegra K Women Short Dolman Sleeve Black Hooded Tunic Sweater M,F,France,Île-de-France,Moret-Loing-et-Orvanne
2023-07-03,2023-06-30,120499,174593,96292,Complete,11.090000152587892,6.3434800735642014,PURE STYLE Girlfriends,Intimates,Women,Pure Style Girlfriends Women's Stay Put Fashion Tape,F,France,Île-de-France,Rueil-Malmaison
2023-07-04,2023-07-04,88063,127682,70332,Processing,14.479999542236328,7.4861597767138468,Hot Topic,Shorts,Women,Orange Leopard Distressed Cut-Off Short Shorts,F,France,Grand Est,Châtel-Saint-Germain
2023-07-04,2023-07-01,96094,139264,76942,Returned,29.950000762939453,14.376000379599631,2b by bebe,Shorts,Women,2B Linen Rib Inset Bermuda,F,France,Île-de-France,Paris
2023-07-04,2023-06-30,120499,174592,96292,Complete,8.0,4.519999995827674,Maidenform,Intimates,Women,Maidenform Women's 4 Piece Racer Back Clips,F,France,Île-de-France,Rueil-Malmaison
2023-07-05,2023-07-05,37086,53592,29777,Processing,76.0,28.271999821066856,Capezio,Socks & Hosiery,Women,Capezio Women's Professional Mesh Transition Tight,F,France,Auvergne-Rhône-Alpes,Saint-Ismier
2023-07-05,2023-07-05,37086,53594,29777,Processing,25.989999771118164,11.149709841393827,J Hat,Accessories,Women,Deluxe Straw Hat-Natural,F,France,Auvergne-Rhône-Alpes,Saint-Ismier
2023-07-05,2023-07-04,38095,55035,30597,Shipped,93.389999389648452,42.492449903200566,Magic Suit,Swim,Women,Magic Suit Women's Lolita Tankini,F,France,Grand Est,Bischheim
2023-07-05,2023-07-04,38095,55036,30597,Shipped,69.9800033569336,44.927162219803925,Suit Studio,Suits,Women,Suit Studio Garden Grove Skirt Suit,F,France,Grand Est,Bischheim
2023-07-05,2023-07-04,88063,127681,70332,Processing,79.9800033569336,35.511121426717487,Polo Ralph Lauren,Sweaters,Women,Polo Ralph Lauren Women's Cable Knit V-neck Black Sweater,F,France,Grand Est,Châtel-Saint-Germain
2023-07-05,2023-07-01,96094,139265,76942,Returned,58.0,24.128000065684319,Anita,Maternity,Women,Anita Womens Cherry Blush Nursing Bra,F,France,Île-de-France,Paris
2023-07-06,2023-07-05,37086,53593,29777,Processing,24.989999771118164,15.593759899629056,Touch of Europe Flannel Pants,Sleep & Lounge,Women,Electric Blue and Black tartan plaid check tie cord flannel cotton pants for lounging sleep sports. Unisex relaxed fit,F,France,Auvergne-Rhône-Alpes,Saint-Ismier
2023-07-07,2023-07-05,37817,54633,30367,Shipped,28.989999771118164,15.828539850623384,YMI,Jeans,Women,YMI Stretch Bootcut Jeans W/ Button-Flap Pockets [P362075],F,France,Île-de-France,Clichy-sous-Bois
2023-07-07,2023-07-07,106022,153705,84782,Shipped,13.899999618530272,8.06199977978319,Anna-Kaci,Intimates,Women,Anna-Kaci S/M Fit Devilish Temptress Ruffle Sheer Two Piece Bralette Thong Set,F,France,Auvergne-Rhône-Alpes,Lyon
2023-07-08,2023-07-09,23101,33322,18642,Processing,43.0,21.41399990580976,Lipo in a Box,Intimates,Women,Lipo in a Box Original Firm Control High Waist Brief Nude Black or Chocolate XS thru 2X,F,France,Grand Est,Thionville
2023-07-08,2023-07-08,48625,70190,38893,Shipped,99.5,47.162999946624041,Kenneth Cole,Sweaters,Women,Kenneth Cole Women's Coated Yarn Sweater,F,France,Nouvelle-Aquitaine,Saint-Geours-de-Maremne
2023-07-08,2023-07-08,79426,115100,63496,Processing,69.989997863769531,33.595199005897342,C-Panty,Maternity,Women,C-Panty Classic Incision Care 2 Pack,F,France,Île-de-France,Saint-Cyr-l'École
2023-07-08,2023-07-08,88956,128946,71046,Returned,17.989999771118164,9.4807298919786529,Buxton,Plus,Women,Buxton Heiress ConvertibleÂ® Billfold,F,France,Bretagne,Janzé
2023-07-09,2023-07-05,37817,54632,30367,Shipped,24.989999771118164,12.445019883642924,Woman Within,Plus,Women,Woman Within Plus Size Jean relaxed fit with 5-pocket styling,F,France,Île-de-France,Clichy-sous-Bois
2023-07-09,2023-07-09,73630,106646,58835,Shipped,25.0,15.275000035762789,Disney,Sleep & Lounge,Women,Eeyore Pajama Set Rainbow Blue Pants & White T-Shirt,F,France,Île-de-France,Neuilly-Plaisance
